,u1,u2,u3,u4
1518,-0.08267062541212081,-5.286808669458853e-05,2.499021484984681e-06,-2.729530872701582e-07
1519,-0.06961105434091759,-5.2874834850293594e-05,2.4973862930476695e-06,-2.7265376161234985e-07
1520,-0.09241657397272018,-5.286305075747099e-05,2.500241777475088e-06,-2.7317646462674075e-07
1521,-0.10922833523975414,-5.285436376596317e-05,2.502346782020973e-06,-2.7356179056683535e-07
1522,-0.11812151330130109,-5.284976847336043e-05,2.503460298918478e-06,-2.7376562240471197e-07
1523,-0.12496804216512215,-5.284623072753043e-05,2.5043175543930058e-06,-2.739225449977189e-07
1524,-0.07363125812216485,-5.287275752624983e-05,2.4978896636999246e-06,-2.727459047719357e-07
1525,-0.12642993444921205,-5.284547533694903e-05,2.5045005982666576e-06,-2.7395605160120315e-07
1526,-0.004093915142288173,-5.290868893749968e-05,2.4891828767810545e-06,-2.711521073327508e-07
1527,-0.10126102229146412,-5.285848064454939e-05,2.501349192910178e-06,-2.733791795778409e-07
1528,0.04339321921923238,-5.293322654104821e-05,2.483237001621721e-06,-2.7006370116282054e-07
1529,-0.0986052513087008,-5.285985293740263e-05,2.5010166632065594e-06,-2.73318309248166e-07
1530,-0.03440381516575229,-5.2893027173100856e-05,2.4929779864261445e-06,-2.7184681091170864e-07
1531,-0.10571979375793834,-5.2856176703317326e-05,2.5019074767244526e-06,-2.7348137471847817e-07
1532,-0.11358964722062237,-5.2852110184094225e-05,2.5028928629105582e-06,-2.736617519339121e-07
1533,-0.1340805040692826,-5.284152212634048e-05,2.5054585278715478e-06,-2.741314028261123e-07
1534,-0.05331095537331511,-5.2883257455104655e-05,2.4953453538574842e-06,-2.722801629834723e-07
1535,-0.11860881072933106,-5.284951667649099e-05,2.5035213135430756e-06,-2.737767912725414e-07
1536,-0.08603297766552759,-5.286634929627905e-05,2.499442485893896e-06,-2.730301524581788e-07
1537,-0.08359649052537772,-5.2867608280558126e-05,2.499137412771282e-06,-2.7297430811904286e-07
1538,-0.06537156671705686,-5.2877025482938454e-05,2.496855465814323e-06,-2.7255659246223697e-07
1539,-0.10684057784240729,-5.285559757054764e-05,2.502047810360899e-06,-2.735070631144736e-07
1540,-0.006481672539635031,-5.290745513291466e-05,2.4894818484411647e-06,-2.7120683478511e-07
1541,-0.0920754657730992,-5.2863227015254954e-05,2.500199067237991e-06,-2.7316864641926295e-07
1542,-0.09007754631817631,-5.286425938236002e-05,2.4999489072775215e-06,-2.73122854061166e-07
1543,-0.10491575300168891,-5.28565921681371e-05,2.50180680259402e-06,-2.734629460865528e-07
1544,-0.12138640606910188,-5.2848081434413655e-05,2.5038690969027702e-06,-2.7384045381917427e-07
1545,-0.08447362589583168,-5.28671550462097e-05,2.4992472390955e-06,-2.729944120811307e-07
1546,-0.10333203636059152,-5.285741050791525e-05,2.501608505064308e-06,-2.7342664726610847e-07
1547,-0.07889407034488853,-5.2870038120211456e-05,2.4985486216447246e-06,-2.728665285444836e-07
1548,-0.04086050608714939,-5.288969086476372e-05,2.4937864302010245e-06,-2.71994798410442e-07
1549,-0.10113919793445665,-5.28585435937739e-05,2.501333939254009e-06,-2.733763873608757e-07
1550,-0.01206122809057819,-5.290457205892561e-05,2.4901804658918906e-06,-2.713347183217494e-07
1551,-0.11519772873312126,-5.285127925446856e-05,2.5030942111714235e-06,-2.73698609197751e-07
1552,-0.08413251769621069,-5.2867331304007124e-05,2.499204528858333e-06,-2.7298659387365084e-07
1553,-0.07543425860587574,-5.287182587788446e-05,2.498115417810619e-06,-2.727872295828986e-07
1554,-0.12316504168141128,-5.284716237590968e-05,2.504091800282257e-06,-2.738812201867476e-07
1555,-0.12348178500963075,-5.284699870794547e-05,2.5041314597882008e-06,-2.738884799508334e-07
1556,-0.1181702430441041,-5.284974329367929e-05,2.5034664003808933e-06,-2.73766739291501e-07
1557,-0.08985826247556283,-5.2864372690960694e-05,2.49992145069636e-06,-2.7311782807064123e-07
1558,-0.11249322800755493,-5.28526767270164e-05,2.502755580005374e-06,-2.7363662198129596e-07
1559,-0.13673627505204594,-5.284014983347378e-05,2.5057910575751822e-06,-2.741922731557867e-07
1560,-0.10225998201892557,-5.2857964460976454e-05,2.5014742728904556e-06,-2.7340207575688975e-07
1561,-0.12428582576588021,-5.284658324313958e-05,2.504232133918633e-06,-2.739069085827503e-07
1562,-0.12755071853368102,-5.284489620420668e-05,2.5046409319029253e-06,-2.7398173999720075e-07
1563,-0.11863317560073254,-5.284950408664306e-05,2.503524364274267e-06,-2.737773497159466e-07
1564,-0.11697636434543067,-5.285036019597804e-05,2.5033169145508403e-06,-2.7373937556531643e-07
1565,8.682055834106126,-5.7397005653635735e-05,1.401588042535822e-06,-7.206536295223058e-08
1566,-0.0165930941712569,-5.29022303481661e-05,2.4907479018999443e-06,-2.714385887925596e-07
1567,0.1927011511676151,-5.301037709757264e-05,2.4645421206688246e-06,-2.666415600600342e-07
1568,-0.021198054866140122,-5.28998508678914e-05,2.4913244901016184e-06,-2.715441345935404e-07
1569,0.16953015846479003,-5.299840415711856e-05,2.4674433660646018e-06,-2.671726397252932e-07
1570,0.13283666213413328,-5.297944385388281e-05,2.4720377672910296e-06,-2.6801365547281644e-07
1571,0.8870268914961174,-5.336914984705522e-05,2.3776054329225774e-06,-2.50727598733968e-07
1572,0.185562243846976,-5.3006688273654955e-05,2.4654359849181365e-06,-2.668051839737174e-07
1573,-0.028166408086968683,-5.2896250172850775e-05,2.492196999232274e-06,-2.717038494034972e-07
1574,-0.09889762976551877,-5.285970185928593e-05,2.5010532719812407e-06,-2.733250105688742e-07
1575,-0.06235032266327105,-5.287858662342989e-05,2.496477175142365e-06,-2.7248734548169846e-07
1576,-0.07711543473257915,-5.287095717874319e-05,2.4983259182651836e-06,-2.728257621769102e-07
1577,-0.03296628775306388,-5.28937699738174e-05,2.4927979932838356e-06,-2.718138627516135e-07
1578,0.11054280480176218,-5.296792414775023e-05,2.474829186362838e-06,-2.6852463117598914e-07
1579,-0.06434824211819394,-5.287755425634564e-05,2.49672733510278e-06,-2.7253313783979544e-07
1580,-0.062179768563460566,-5.2878674752342695e-05,2.4964558200237622e-06,-2.724834363779558e-07
1581,-0.0917099927020767,-5.286341586289989e-05,2.500153306269562e-06,-2.73160269768392e-07
1582,-0.06476244493201941,-5.2877340229018524e-05,2.4967791975336657e-06,-2.7254263137745164e-07
1583,-0.06196048472084707,-5.287878806091603e-05,2.4964283634427255e-06,-2.724784103874339e-07
1584,-0.06588322901648834,-5.28767610962419e-05,2.496919531170058e-06,-2.725683197734589e-07
1585,0.18305266209262167,-5.300539151981864e-05,2.4657502102344496e-06,-2.668627036430439e-07
1586,-0.09551091264071049,-5.286145184744333e-05,2.5006292203408346e-06,-2.732473869374518e-07
1587,-0.032722639039048894,-5.289389587224539e-05,2.492767485971572e-06,-2.7180827831769977e-07
1588,-0.0358413425784407,-5.2892284372373896e-05,2.49315797956848e-06,-2.7187975907180256e-07
1589,0.024461714140268064,-5.292344423321796e-05,2.4856074197842524e-06,-2.704976116779784e-07
1590,-0.09970167052176823,-5.2859286394480034e-05,2.5011539461116736e-06,-2.7334343920078097e-07
1591,-0.07048818971137155,-5.287438161595863e-05,2.497496119371817e-06,-2.7267386557443647e-07
1592,-0.13795451862212085,-5.2839520341313636e-05,2.505943594136497e-06,-2.742201953253709e-07
1593,-0.04960749492028735,-5.288517111121218e-05,2.4948816427111262e-06,-2.7219527958796855e-07
1594,0.08615356852886222,-5.2955321715121296e-05,2.4778829683200066e-06,-2.690836330108308e-07
1595,-0.11115316008047252,-5.285336916837371e-05,2.5025877897879605e-06,-2.736059075947646e-07
1596,-0.10099300870604767,-5.285861913283204e-05,2.501315634866579e-06,-2.733730367005261e-07
1597,-0.04607458856707007,-5.288699663842078e-05,2.4944392866833436e-06,-2.721143052962096e-07
1598,-0.028994813714619636,-5.289582211820053e-05,2.4923007240939427e-06,-2.7172283647880477e-07
1599,-0.07009835176894756,-5.287458305343762e-05,2.4974473076721424e-06,-2.726649304801772e-07
1600,-0.07265666326610491,-5.2873261119961374e-05,2.4977676344508e-06,-2.727235670362755e-07
1601,-0.095535277512112,-5.28614392576097e-05,2.5006322710720424e-06,-2.732479453808429e-07
1602,0.034889879100109385,-5.2928832685945476e-05,2.484301706819505e-06,-2.702585979064283e-07
1603,-0.08742177533541298,-5.28656316752263e-05,2.4996163775738167e-06,-2.7306198373149975e-07
1604,-0.12720961033406003,-5.2845072461990645e-05,2.5045982216658284e-06,-2.739739217897272e-07
1605,-0.027313637587916238,-5.289669081734853e-05,2.4920902236393435e-06,-2.716843038847963e-07
1606,-0.10286910380396302,-5.285764971492373e-05,2.501550541171043e-06,-2.7341603684167307e-07
1607,-0.09404902035662059,-5.286220723802515e-05,2.500446176467199e-06,-2.732138803339628e-07
1608,-0.12543097472175063,-5.2845991520521964e-05,2.5043755182862713e-06,-2.739331554221526e-07
1609,-0.023707636620494455,-5.289855411407244e-05,2.491638715417945e-06,-2.7160165426286396e-07
1610,0.017103522977015496,-5.29196421007259e-05,2.4865287406144118e-06,-2.7066626158218747e-07
1611,-0.015740323672204456,-5.290267099266396e-05,2.4906411263070315e-06,-2.7141904327385835e-07
1612,-0.12918316491758142,-5.284405268476043e-05,2.5048453308949115e-06,-2.740191557044369e-07
1613,-0.07331451479394538,-5.287292119419974e-05,2.497850004193965e-06,-2.7273864500784707e-07
1614,-0.028629340643597158,-5.2896010965842515e-05,2.4922549631255473e-06,-2.717144598279323e-07
1615,0.21226614290301837,-5.302048674132374e-05,2.4620923834942193e-06,-2.661931300167077e-07
1616,-0.06052295730815866,-5.287953086163604e-05,2.4962483703003895e-06,-2.724454622273459e-07
1617,-0.040275749173513425,-5.2889993020989345e-05,2.4937132126516017e-06,-2.7198139576904695e-07
1618,-0.0759946506481102,-5.2871536311499e-05,2.4981855846287914e-06,-2.728000737809072e-07
1619,-0.0030218608006222364,-5.290924289057909e-05,2.4890486446071224e-06,-2.711275358235282e-07
1620,-0.036450464363478166,-5.2891969626300765e-05,2.493234247849165e-06,-2.718937201565917e-07
1621,-0.09290387140075015,-5.286279896061501e-05,2.5003027920996153e-06,-2.7318763349456895e-07
1622,-0.07801693497443457,-5.2870491354532955e-05,2.498438795320647e-06,-2.7284642458239816e-07
1623,-0.08384013923939272,-5.286748238213728e-05,2.4991679200835266e-06,-2.729798925529525e-07
1624,0.09887203140044443,-5.2961893613042406e-05,2.476290486620146e-06,-2.687921255604935e-07
1625,-0.034208896194540296,-5.2893127891826676e-05,2.4929535805763965e-06,-2.7184234336457876e-07
1626,0.03191736478912658,-5.292729672512498e-05,2.484673896029029e-06,-2.7032672800018894e-07
1627,-0.08539949100908863,-5.28666766321793e-05,2.499363166882101e-06,-2.730156329300035e-07
1628,-0.07835804317405555,-5.287031509676245e-05,2.498481505557674e-06,-2.728542427898748e-07
1629,0.055332006205966636,-5.293939556401051e-05,2.481742143320961e-06,-2.697900639010137e-07
1630,-0.12477312319391018,-5.284633144628401e-05,2.5042931485432306e-06,-2.739180774505797e-07
1631,-0.012694714747017145,-5.29042447230098e-05,2.4902597849037824e-06,-2.7134923784992825e-07
1632,-0.0697085138265236,-5.287478449093089e-05,2.497398495972538e-06,-2.726559953859149e-07
1633,-0.03774180254775758,-5.2891302364631744e-05,2.4933959366041435e-06,-2.7192331765633923e-07
1634,0.01678677964879604,-5.291947843274119e-05,2.4865684001204487e-06,-2.706735213462847e-07
1635,-0.05811083503941032,-5.288077725608863e-05,2.4959463479089644e-06,-2.7239017633158393e-07
1636,-0.0632518229051265,-5.287812079926803e-05,2.496590052197685e-06,-2.725080078871765e-07
1637,-0.0357682479642362,-5.289232214190297e-05,2.493148827374792e-06,-2.718780837416307e-07
1638,-0.0615950116498246,-5.2878976908561374e-05,2.4963826024743123e-06,-2.724700337365667e-07
1639,-0.08803089712045045,-5.286531692916011e-05,2.4996926458544198e-06,-2.7307594481628423e-07
1640,-0.039715357131278974,-5.2890282587381335e-05,2.493643045833359e-06,-2.719685515710418e-07
1641,-0.10693803732801328,-5.285554721117106e-05,2.502060013285876e-06,-2.735092968880472e-07
1642,-0.0325764498106399,-5.289397141130353e-05,2.492749181584196e-06,-2.7180492765734936e-07
1643,-0.04003210045949844,-5.289011891941733e-05,2.4936827053393652e-06,-2.7197581133513285e-07
1644,-0.07229119019508244,-5.287344996759326e-05,2.4977218734825118e-06,-2.727151903854027e-07
1645,0.029237228934961744,-5.2925911842424435e-05,2.485009476463863e-06,-2.703881567732471e-07
1646,0.03235593247435355,-5.292752334228573e-05,2.4846189828670173e-06,-2.7031667601914455e-07
1647,-0.052823657945285145,-5.288350925196043e-05,2.495284339232976e-06,-2.7226899411564175e-07
1648,-0.11753675638766511,-5.285007062956565e-05,2.5033870813691527e-06,-2.737522197633232e-07
1649,-0.01951687873943672,-5.29007195670393e-05,2.4911139896470286e-06,-2.7150560199953313e-07
1650,-0.05952399758069722,-5.2880047045195514e-05,2.4961232903201277e-06,-2.724225660482932e-07
1651,-0.05535760457104099,-5.288219990831824e-05,2.495601615280496e-06,-2.723270722283518e-07
1652,-0.062009214463650084,-5.2878762881241615e-05,2.4964344649051598e-06,-2.7247952727421563e-07
1653,0.027263674351440385,-5.292489206513586e-05,2.4852565856932415e-06,-2.70433390687962e-07
1654,-0.08106254389962189,-5.2868917624200735e-05,2.4988201367237777e-06,-2.7291623000632386e-07
1655,-0.12538224497894765,-5.28460167002174e-05,2.504369416823818e-06,-2.7393203853536813e-07
1656,-0.13313027408462416,-5.284201313020451e-05,2.5053395493535763e-06,-2.7410962353384407e-07
1657,-0.11863317560073254,-5.284950408664306e-05,2.503524364274267e-06,-2.737773497159466e-07
1658,-0.10917960549695113,-5.2854388945644734e-05,2.5023406805586283e-06,-2.7356067368005933e-07
1659,-0.08620353176533807,-5.286626116738686e-05,2.4994638410124636e-06,-2.730340615619218e-07
1660,-0.1320094900001552,-5.284259226294686e-05,2.505199215717417e-06,-2.7408393513785833e-07
1661,-0.012426701161600665,-5.290438321128367e-05,2.4902262268602813e-06,-2.7134309497262125e-07
1662,-0.12063109505565543,-5.284847171955187e-05,2.5037745242346823e-06,-2.7382314207403334e-07
1663,1.5137401136854611,-5.369298578312151e-05,2.299134524326907e-06,-2.3636331781904242e-07
1664,-0.11203029545092646,-5.285291593405221e-05,2.5026976161119295e-06,-2.736260115568543e-07
1665,0.36927337421427464,-5.310161568809012e-05,2.442433471474375e-06,-2.625945208022365e-07
1666,0.5203599417749668,-5.31796853030157e-05,2.4235158871422027e-06,-2.5913161333191e-07
1667,-0.06739385104338125,-5.287598052601321e-05,2.4971086765059844e-06,-2.726029432637205e-07
1668,0.25641528988253365,-5.304329953638754e-05,2.4565644585130342e-06,-2.6518123059143214e-07
1669,-0.15096535995052104,-5.283279736527625e-05,2.5075726846111097e-06,-2.7451840409639476e-07
1670,-0.055942361484676954,-5.2881897752085674e-05,2.495674832829892e-06,-2.723404748697468e-07
1671,-0.10971563266778411,-5.285411196910761e-05,2.5024077966455707e-06,-2.735729594346648e-07
1672,-0.020296554624284667,-5.290031669206021e-05,2.491211613046312e-06,-2.7152347218806215e-07
1673,0.02287799749917066,-5.2922625893436335e-05,2.4858057173139505e-06,-2.7053391049842147e-07
1674,-0.1115429980228965,-5.285316773088085e-05,2.5026366014875815e-06,-2.736148426890273e-07
1675,-0.1131998092781984,-5.2852311621587084e-05,2.5028440512108293e-06,-2.736528168396444e-07
1676,-0.11066586265244253,-5.285362096524316e-05,2.502526775163363e-06,-2.735947387269369e-07
1677,0.03138133761829362,-5.2927019748577234e-05,2.4847410121160446e-06,-2.703390137548031e-07
1678,-0.04873035954983341,-5.2885624345554294e-05,2.4947718163870137e-06,-2.721751756258749e-07
1679,-0.08150111158484886,-5.286869100704019e-05,2.4988750498858515e-06,-2.729262819873718e-07
1680,-0.11758548613046811,-5.285004544988409e-05,2.5033931828314976e-06,-2.737533366501094e-07
1681,-0.028020218858559695,-5.2896325711912285e-05,2.4921786948449074e-06,-2.717004987431464e-07
1682,-0.01737277005610485,-5.290182747319557e-05,2.490845525299183e-06,-2.714564589810887e-07
1683,0.1642186164992634,-5.2995659571330485e-05,2.4681084254722286e-06,-2.6729438038465287e-07
1684,-0.1407321139618917,-5.2838085099263646e-05,2.5062913774961216e-06,-2.742838578719789e-07
1685,0.048753490927562045,-5.2935996306462956e-05,2.482565840751963e-06,-2.699408436167036e-07
1686,-0.0823295172124998,-5.286826295237249e-05,2.498978774747584e-06,-2.7294526906268887e-07
1687,-0.08174476029886385,-5.286856510860547e-05,2.4989055571981507e-06,-2.7293186642128654e-07
1688,0.01854105038970392,-5.292038490143204e-05,2.4863487474721304e-06,-2.7063331342209715e-07
1689,-0.13668754530924293,-5.284017501314188e-05,2.5057849561127992e-06,-2.741911562690034e-07
1690,-0.11419876900565983,-5.285179543804149e-05,2.5029691311911456e-06,-2.736757130186937e-07
1691,-0.07233991993788541,-5.287342478791129e-05,2.4977279749448948e-06,-2.727163072721928e-07
1692,-0.03386778799491933,-5.289330414964512e-05,2.492910870339156e-06,-2.7183452515709404e-07
1693,-0.12552843420735663,-5.2845941161145796e-05,2.50438772121121e-06,-2.7393538919571044e-07
1694,0.08191408090500146,-5.29531310825042e-05,2.478413795553353e-06,-2.6918080216093523e-07
1695,0.010183899498989934,-5.291606658536668e-05,2.4873951482826217e-06,-2.708248595053612e-07
1696,-0.0889811271051089,-5.286482592529607e-05,2.499811624372283e-06,-2.7309772410854397e-07
1697,-0.04198129017161832,-5.288911173198689e-05,2.493926763837436e-06,-2.7202048680645037e-07
1698,-0.04517308832521461,-5.288746246258979e-05,2.494326409628059e-06,-2.7209364289072796e-07
1699,-0.028215137829771673,-5.289622499316228e-05,2.4922031006947274e-06,-2.7170496629028295e-07
1700,-0.08293863899753726,-5.286794820629242e-05,2.499055043028296e-06,-2.729592301474742e-07
1701,-0.013791133960084577,-5.290367818008405e-05,2.4903970678089562e-06,-2.7137436780254406e-07
1702,-0.0904673842606003,-5.286405794488062e-05,2.4999977189770717e-06,-2.7313178915542746e-07
1703,-0.0046786720559241395,-5.290838678127745e-05,2.4892560943304574e-06,-2.711655099741439e-07
1704,-0.008162848666338431,-5.290658643376757e-05,2.4896923488957423e-06,-2.7124536737911794e-07
1705,-0.02804458372996119,-5.289631312206814e-05,2.4921817455761245e-06,-2.7170105718653984e-07
1706,-0.058866146052856776,-5.2880386970957145e-05,2.4960409205770167e-06,-2.7240748807672253e-07
1707,-0.02811767834416568,-5.289627535252866e-05,2.49219089776984e-06,-2.717027325167176e-07
1708,-0.05123994130418775,-5.2884327591738794e-05,2.495086041703299e-06,-2.722326952951963e-07
1709,-0.03676720769169763,-5.2891805958329825e-05,2.4932739073551434e-06,-2.719009799206828e-07
1710,-0.10696240219941479,-5.285553462133701e-05,2.5020630640170677e-06,-2.7350985533143374e-07
1711,-0.09979913000737423,-5.285923603511692e-05,2.501166149036526e-06,-2.7334567297434996e-07
1712,-0.10520813145850688,-5.2856441090020815e-05,2.5018434113687723e-06,-2.7346964740725033e-07
1713,0.025314484639320508,-5.292388487771572e-05,2.485500644191322e-06,-2.7047806615927755e-07
1714,0.036717244455221766,-5.292977692415162e-05,2.484072901977557e-06,-2.7021671465206855e-07
1715,-0.05087446823316526,-5.288451643937721e-05,2.4950402807349407e-06,-2.722243186443265e-07
1716,-0.14714007514048577,-5.283477397060807e-05,2.507093719808684e-06,-2.744307284839371e-07
1717,-0.0889811271051089,-5.286482592529607e-05,2.499811624372283e-06,-2.7309772410854397e-07
1718,-0.05686822659793389,-5.2881419338062007e-05,2.4957907606164577e-06,-2.723616957186216e-07
1719,0.03956793440919713,-5.293124993572312e-05,2.4837159664241934e-06,-2.701513767752828e-07
1720,-0.12825729980432446,-5.284453109874961e-05,2.504729403108489e-06,-2.739979348555678e-07
1721,-0.041640181971997335,-5.288928798979146e-05,2.4938840536002766e-06,-2.720126685989686e-07
1722,-0.04890091364964389,-5.288553621664843e-05,2.494793171505616e-06,-2.721790847296193e-07
1723,-0.051410495403998245,-5.288423946285375e-05,2.495107396821848e-06,-2.7223660439893306e-07
1724,-0.005165969483954109,-5.290813498442157e-05,2.4893171089549782e-06,-2.7117667884197313e-07
1725,-0.0357682479642362,-5.289232214190297e-05,2.493148827374792e-06,-2.718780837416307e-07
1726,-0.04485634499699514,-5.2887626130546855e-05,2.4942867501220803e-06,-2.720863831266395e-07
1727,-0.11266378210736541,-5.285258859812421e-05,2.502776935123887e-06,-2.736405310850338e-07
1728,-0.030822179069732024,-5.289487787999438e-05,2.492529528935891e-06,-2.7176471973316325e-07
1729,-0.07575100193409522,-5.287166220992026e-05,2.498155077316563e-06,-2.727944893469937e-07
1730,-0.12640556957781057,-5.284548792681042e-05,2.5044975475352876e-06,-2.739554931578103e-07
1731,-0.12338432552402476,-5.284704906730859e-05,2.504119256863294e-06,-2.738862461772678e-07
1732,-0.11324853902100139,-5.2852286441892065e-05,2.502850152673353e-06,-2.7365393372643175e-07
1733,-0.09019937067518381,-5.286419643314939e-05,2.499964160933636e-06,-2.731256462781228e-07
1734,-0.0936591824141966,-5.286240867549026e-05,2.5003973647675783e-06,-2.732049452397095e-07
1735,-0.11376020132043284,-5.2852022055188576e-05,2.502914218029142e-06,-2.7366566103765286e-07
1736,-0.002558928243993779,-5.2909482097605974e-05,2.488990680713765e-06,-2.7111692539908526e-07
1737,-0.1410001275473082,-5.2837946610995294e-05,2.506324935539682e-06,-2.7429000074928815e-07
1738,-0.08386450411079421,-5.2867469792289774e-05,2.4991709708147886e-06,-2.729804509963419e-07
1739,-0.12297012271019929,-5.28472630946355e-05,2.504067394432482e-06,-2.738767526396203e-07
1740,-0.09122269527404675,-5.286366765975587e-05,2.500092291645089e-06,-2.731491009005612e-07
1741,-0.07862605675947204,-5.287017660848022e-05,2.4985150636012346e-06,-2.728603856671823e-07
1742,-0.08466854486704369,-5.286705432748388e-05,2.499271644945221e-06,-2.7299887962825633e-07
1743,-0.0856918694659066,-5.286652555407648e-05,2.4993997756567287e-06,-2.7302233425070237e-07
1744,-0.08461981512424066,-5.2867079507137684e-05,2.499265543482876e-06,-2.7299776274148026e-07
1745,-0.08698320765018604,-5.286585829242848e-05,2.4995614644116887e-06,-2.73051931750445e-07
1746,-0.1180240538156951,-5.284981883270967e-05,2.50344809599368e-06,-2.737633886311514e-07
1747,-0.11027602471001857,-5.285382240272256e-05,2.5024779634637043e-06,-2.735858036326704e-07
1748,0.015300522493304618,-5.2918710452348336e-05,2.486754494725165e-06,-2.7070758639315796e-07
1749,-0.03476928823677477,-5.28928383254555e-05,2.49302374739453e-06,-2.71855187562578e-07
1750,-0.10269854970415256,-5.285773784384325e-05,2.501529186052459e-06,-2.734121277379238e-07
1751,-0.019321959768224723,-5.2900820285771964e-05,2.491089583797263e-06,-2.7150113445240575e-07
1752,-0.10771771321286124,-5.28551443361988e-05,2.502157636685047e-06,-2.7352716707657123e-07
1753,-0.11139680879448752,-5.285324326996633e-05,2.5026182971000805e-06,-2.7361149202867306e-07
1754,-0.13035267874485332,-5.28434483722545e-05,2.5049917659939523e-06,-2.740459609872361e-07
1755,-0.06464062057501191,-5.2877403178222215e-05,2.496763943877497e-06,-2.725398391604949e-07
1756,-0.10128538716286563,-5.2858468054701884e-05,2.501352243641331e-06,-2.733797380212287e-07
1757,-0.055113955857026005,-5.288232580673929e-05,2.495571107968233e-06,-2.723214877944377e-07
1758,-0.08963897863294937,-5.2864485999547905e-05,2.499893994115323e-06,-2.7311280208011856e-07
1759,0.006577898531568154,-5.29142032886436e-05,2.4878466565040316e-06,-2.7090750912729317e-07
1760,-0.08939532991893437,-5.2864611897955286e-05,2.499863486803149e-06,-2.7310721764621007e-07
1761,-0.0839863284678017,-5.2867406843079144e-05,2.4991862244709026e-06,-2.7298324321330207e-07
1762,-0.06598068850209432,-5.287671073687184e-05,2.4969317340949646e-06,-2.7257055354702114e-07
1763,-0.11273687672156993,-5.285255082859556e-05,2.502786087317564e-06,-2.736422064152039e-07
1764,-0.07070747355398503,-5.287426830737142e-05,2.4975235759528e-06,-2.726788915649668e-07
1765,-0.11339472824941038,-5.285221090282005e-05,2.502868457060783e-06,-2.73657284386778e-07
1766,0.026313444366781926,-5.292440106128907e-05,2.4853755642109784e-06,-2.704551699802214e-07
1767,-0.09784994029525436,-5.286024322254084e-05,2.5009220905384715e-06,-2.733009975030302e-07
1768,-0.12837912416133193,-5.2844468149525525e-05,2.5047446567646197e-06,-2.7400072707252914e-07
1769,-0.10374623917441696,-5.285719648056101e-05,2.5016603674951907e-06,-2.734361408037724e-07
1770,-0.09612003442574797,-5.2861137101363676e-05,2.5007054886215084e-06,-2.7326134802223575e-07
1771,-0.12070418966985992,-5.284843394999546e-05,2.5037836764285764e-06,-2.738248174042136e-07
1772,0.011816345882890327,-5.2916910104838436e-05,2.4871907492904526e-06,-2.70787443798132e-07
1773,-0.10423353660244694,-5.285694468370544e-05,2.5017213821197882e-06,-2.734473096716018e-07
1774,-0.05406626638676156,-5.288286716997317e-05,2.4954399265255366e-06,-2.722974747286075e-07
1775,-0.10571979375793834,-5.2856176703317326e-05,2.5019074767244526e-06,-2.7348137471847817e-07
1776,-0.12143513581190488,-5.2848056254732094e-05,2.5038751983652236e-06,-2.738415707059554e-07
1777,-0.08669082919336804,-5.286600937051742e-05,2.499524855637061e-06,-2.7304523042975374e-07
1778,-0.004995415384143626,-5.290822311332738e-05,2.489295753836367e-06,-2.7117276973823045e-07
1779,-0.10903341626854215,-5.285446448470287e-05,2.502322376171198e-06,-2.735573230197097e-07
1780,-0.045294912682222105,-5.288739951337916e-05,2.4943416632841457e-06,-2.720964351076864e-07
1781,-0.03598753180684969,-5.289220883331576e-05,2.493176283955856e-06,-2.718831097321513e-07
1782,-0.04658625086650153,-5.288673225170362e-05,2.494503352039168e-06,-2.7212603260743384e-07
1783,0.011329048454860357,-5.291665830798424e-05,2.487251763914968e-06,-2.707986126659606e-07
1784,-0.10976436241058712,-5.285408678942605e-05,2.502413898108024e-06,-2.7357407632144593e-07
1785,-0.10009150846419221,-5.2859084956987175e-05,2.5012027578113483e-06,-2.7335237429504866e-07
1786,-0.1263568398350076,-5.284551310650544e-05,2.504491446072872e-06,-2.7395437627102294e-07
1787,-0.06269143086289203,-5.287841036564593e-05,2.496519885379462e-06,-2.7249516368917964e-07
1788,-0.025729920946818835,-5.289750915713016e-05,2.4918919261096585e-06,-2.7164800506435237e-07
1789,-0.10355132020320498,-5.285729719931458e-05,2.5016359616454156e-06,-2.734316732566298e-07
1790,0.03469496012889743,-5.292873196717108e-05,2.4843261126693885e-06,-2.7026306545357173e-07
1791,-0.056039820970282955,-5.28818473927297e-05,2.4956870357547794e-06,-2.7234270864330796e-07
1792,3.4334970611523303,-5.4684964673858244e-05,2.05876130957479e-06,-1.923624461204192e-07
1793,-0.1017726845908956,-5.28582162578459e-05,2.501413258265858e-06,-2.7339090688906033e-07
1794,-0.020052905910269682,-5.2900442590488197e-05,2.4911811057340484e-06,-2.7151788775414826e-07
1795,0.026167255138372956,-5.292432552221022e-05,2.4853938685984264e-06,-2.704585206405773e-07
1796,0.9055929235040592,-5.337874330719259e-05,2.375280775728174e-06,-2.503020648696707e-07
1797,-0.10289346867536453,-5.2857637125062336e-05,2.5015535919023046e-06,-2.734165952850693e-07
1798,-0.09984785975017722,-5.28592108554219e-05,2.5011722504990496e-06,-2.73346789861134e-07
1799,0.24642569260791924,-5.303813770087609e-05,2.457815258315545e-06,-2.65410192381905e-07
1800,0.5580523978330849,-5.319916178989461e-05,2.418796405935312e-06,-2.58267701405298e-07
1801,-0.04195692530021682,-5.2889124321841336e-05,2.493923713106201e-06,-2.7201992836305836e-07
